img,inpainted,ssim,mse,psnr
000001.jpg,000001_line_random_inpainted.jpg,0.121435260076037,2386.524207126413,14.353145169831183
000002.jpg,000002_line_random_inpainted.jpg,0.2113278831920561,3541.7427842490465,12.638633430984171
000003.jpg,000003_line_random_inpainted.jpg,0.2367712872881635,593.1784008521458,20.39895032000283
000004.jpg,000004_line_random_inpainted.jpg,0.1670315374971705,1555.5483455313886,16.21196847595333
000005.jpg,000005_line_random_inpainted.jpg,0.2497711212721954,1144.133319589046,17.546037275050146
000006.jpg,000006_line_random_inpainted.jpg,0.2502529914896483,1324.1121533862488,16.911555891071824
000007.jpg,000007_line_random_inpainted.jpg,0.3540603247400888,2197.5690220939423,14.711378364195864
000008.jpg,000008_line_random_inpainted.jpg,0.2219595349443077,2143.955391196784,14.818646160219114
000009.jpg,000009_line_random_inpainted.jpg,0.2467038417860553,2043.65281929698,15.026732421401386
000010.jpg,000010_line_random_inpainted.jpg,0.2042834711888267,1138.0948012232416,17.569019213630565
000011.jpg,000011_line_random_inpainted.jpg,0.2556333145619481,842.384221557915,18.875701372518595
000012.jpg,000012_line_random_inpainted.jpg,0.1226184201619361,3335.088676425111,12.899729750381
000013.jpg,000013_line_random_inpainted.jpg,0.2197453640015634,1380.6319709308318,16.730024348562743
000014.jpg,000014_line_random_inpainted.jpg,0.1872520140986407,1375.4403240215786,16.746386083889178
000015.jpg,000015_line_random_inpainted.jpg,0.272318718730182,1026.566505171288,18.016932708794545
000016.jpg,000016_line_random_inpainted.jpg,0.1692800188234897,1394.281242483593,16.687299761022274
000017.jpg,000017_line_random_inpainted.jpg,0.1824446579806714,1254.861947221936,17.144844110329956
000018.jpg,000018_line_random_inpainted.jpg,0.1699917165397598,1678.682283613373,15.881118538485923
000019.jpg,000019_line_random_inpainted.jpg,0.2014836480443506,1285.325731024293,17.040671590683694
000020.jpg,000020_line_random_inpainted.jpg,0.1590972490487397,2031.981187506443,15.05160678023727
000021.jpg,000021_line_random_inpainted.jpg,0.3196140485393514,1200.617822904855,17.336755747951006
000022.jpg,000022_line_random_inpainted.jpg,0.2096820729749118,873.2312991787788,18.71951067159919
000023.jpg,000023_line_random_inpainted.jpg,0.2080883744068823,1468.9500223344671,16.460733407029686
000024.jpg,000024_line_random_inpainted.jpg,0.2834643827084593,1554.30532934749,16.215440247649166
000025.jpg,000025_line_random_inpainted.jpg,0.2003827788659547,977.0364910833936,18.23169576493862
000026.jpg,000026_line_random_inpainted.jpg,0.3053373412882483,1540.4164605023536,16.254422101309622
000027.jpg,000027_line_random_inpainted.jpg,0.1367063854263385,3370.198132494932,12.85424927260718
000028.jpg,000028_line_random_inpainted.jpg,0.1640902692597453,1120.4706044050442,17.636798935819648
000029.jpg,000029_line_random_inpainted.jpg,0.2981302895415607,1442.5377967907089,16.539531596830614
000030.jpg,000030_line_random_inpainted.jpg,0.2030175134919056,803.1403205855066,19.0828893124045
000031.jpg,000031_line_random_inpainted.jpg,0.2088311945292204,1029.0446947050132,18.00646122896325
