img,inpainted,ssim,mse,psnr
000001.jpg,000001_rectangle_random_inpainted.jpg,0.1248893342114934,2581.5885132116964,14.01193340862778
000002.jpg,000002_rectangle_random_inpainted.jpg,0.214470707934025,3380.800123698588,12.840608652694648
000003.jpg,000003_rectangle_random_inpainted.jpg,0.2344134989410059,602.6002559873552,20.33051049040243
000004.jpg,000004_rectangle_random_inpainted.jpg,0.1697060765494077,1555.0038741710478,16.213488854928276
000005.jpg,000005_rectangle_random_inpainted.jpg,0.2457705711953363,1190.4487767584098,17.373696477710826
000006.jpg,000006_rectangle_random_inpainted.jpg,0.2399109475541352,1359.678083015497,16.796442637616632
000007.jpg,000007_rectangle_random_inpainted.jpg,0.3625921259104769,2206.5031955468507,14.693758001214729
000008.jpg,000008_rectangle_random_inpainted.jpg,0.2208728152271424,2139.446809607257,14.82778867234784
000009.jpg,000009_rectangle_random_inpainted.jpg,0.251280189589492,2655.235482596296,13.889773178394586
000010.jpg,000010_rectangle_random_inpainted.jpg,0.2076562687274338,1171.4330996804454,17.44362869701255
000011.jpg,000011_rectangle_random_inpainted.jpg,0.2279742574563092,1318.524181355874,16.929922618289993
000012.jpg,000012_rectangle_random_inpainted.jpg,0.1090151560349026,3275.612660206852,12.977878198797548
000013.jpg,000013_rectangle_random_inpainted.jpg,0.207748030478963,1452.1644246297633,16.51064567736249
000014.jpg,000014_rectangle_random_inpainted.jpg,0.1872372935099256,1371.3905009792804,16.75919223895598
000015.jpg,000015_rectangle_random_inpainted.jpg,0.2789874809493962,1040.042237913617,17.960293837611285
000016.jpg,000016_rectangle_random_inpainted.jpg,0.1675458743806346,1458.462383603065,16.491851285101188
000017.jpg,000017_rectangle_random_inpainted.jpg,0.1913877634425284,1200.923152252345,17.335651433239207
000018.jpg,000018_rectangle_random_inpainted.jpg,0.1743917725021662,1689.9925093632958,15.85195581194708
000019.jpg,000019_rectangle_random_inpainted.jpg,0.1914468832219013,1410.34133079064,16.63756127546472
000020.jpg,000020_rectangle_random_inpainted.jpg,0.1492127229958929,2095.249493179397,14.91844616591994
000021.jpg,000021_rectangle_random_inpainted.jpg,0.3227378475390615,1475.2432309383912,16.44216730285461
000022.jpg,000022_rectangle_random_inpainted.jpg,0.2259007607063449,860.7604971996014,18.781980331240035
000023.jpg,000023_rectangle_random_inpainted.jpg,0.2097118772855682,1493.1680239150603,16.38971679898894
000024.jpg,000024_rectangle_random_inpainted.jpg,0.2833869128189478,1545.039480465931,16.241407794181075
000025.jpg,000025_rectangle_random_inpainted.jpg,0.1609941781411339,1538.476548809401,16.259894802391255
000026.jpg,000026_rectangle_random_inpainted.jpg,0.320915043325118,1480.807141875408,16.425818605325706
000027.jpg,000027_rectangle_random_inpainted.jpg,0.130138910786963,3757.6771209153694,12.38160900331987
000028.jpg,000028_rectangle_random_inpainted.jpg,0.1642577142577398,1240.4312785623474,17.19507652048381
000029.jpg,000029_rectangle_random_inpainted.jpg,0.2885757340284236,1387.4324725973268,16.70868506004386
000030.jpg,000030_rectangle_random_inpainted.jpg,0.2080070456063673,819.4354791602241,18.995655971625105
000031.jpg,000031_rectangle_random_inpainted.jpg,0.2135791900478874,1372.149116929526,16.7567905041509
000032.jpg,000032_rectangle_random_inpainted.jpg,0.2526225416798565,1346.8959986942928,16.837462981344864
000033.jpg,000033_rectangle_random_inpainted.jpg,0.1976795154555443,1139.9452461945505,17.56196369046037
000034.jpg,000034_rectangle_random_inpainted.jpg,0.1410255406200711,3270.08079064014,12.985218783924042
000035.jpg,000035_rectangle_random_inpainted.jpg,0.2160046018950541,2014.685951620108,15.088730027520985
000036.jpg,000036_rectangle_random_inpainted.jpg,0.2144410229872779,2909.725002577054,13.49228415011484
000037.jpg,000037_rectangle_random_inpainted.jpg,0.1866706236248045,1330.707933889977,16.889976146484905
000038.jpg,000038_rectangle_random_inpainted.jpg,0.2636328111463435,1450.6833573858364,16.515077321289283
000039.jpg,000039_rectangle_random_inpainted.jpg,0.2944572016989113,1822.4709222416927,15.524197530470182
000040.jpg,000040_rectangle_random_inpainted.jpg,0.2034103992893242,3310.557803319245,12.931791856741585
000041.jpg,000041_rectangle_random_inpainted.jpg,0.2753425916477626,1057.1063378345875,17.88961684239856
000042.jpg,000042_rectangle_random_inpainted.jpg,0.1963520465140929,1585.718035941312,16.128543949867854
000043.jpg,000043_rectangle_random_inpainted.jpg,0.1964317569035339,1115.602790090369,17.655707691145793
000044.jpg,000044_rectangle_random_inpainted.jpg,0.1870120993506626,1863.050235370924,15.428557954777066
000045.jpg,000045_rectangle_random_inpainted.jpg,0.2492827359720142,2096.0315173693434,14.91682552157042
000046.jpg,000046_rectangle_random_inpainted.jpg,0.2925101608265599,1833.9078960931863,15.497028404515389
000047.jpg,000047_rectangle_random_inpainted.jpg,0.2079954384425387,3299.7278459265367,12.94602239137425
000048.jpg,000048_rectangle_random_inpainted.jpg,0.1706768939782058,1486.226926777308,16.409952354790615
000049.jpg,000049_rectangle_random_inpainted.jpg,0.2038347565161914,990.0008074768924,18.17444812045496
000050.jpg,000050_rectangle_random_inpainted.jpg,0.2084204327307056,869.2668711129437,18.73927232452906
000051.jpg,000051_rectangle_random_inpainted.jpg,0.1992214868167616,1362.1756348142803,16.788472530613475
000052.jpg,000052_rectangle_random_inpainted.jpg,0.2382017393179464,1639.2122203896506,15.984451777807692
000053.jpg,000053_rectangle_random_inpainted.jpg,0.2170932384122151,1356.8438563034738,16.805504883353
000054.jpg,000054_rectangle_random_inpainted.jpg,0.246145695310039,1660.771458268907,15.927704883452778
000055.jpg,000055_rectangle_random_inpainted.jpg,0.1837083839661217,2475.2115761261725,14.19468033389492
000056.jpg,000056_rectangle_random_inpainted.jpg,0.1919805999642383,3428.1167920832904,12.780247514401834
000057.jpg,000057_rectangle_random_inpainted.jpg,0.224047408417603,1017.6733068755798,18.054719775548644
000058.jpg,000058_rectangle_random_inpainted.jpg,0.2663838941918511,1592.7809246469435,16.109243149850336
000059.jpg,000059_rectangle_random_inpainted.jpg,0.2149480798487173,1078.7579545064082,17.801563497478867
000060.jpg,000060_rectangle_random_inpainted.jpg,0.1478676320966442,3498.035451671649,12.692561542423048
000061.jpg,000061_rectangle_random_inpainted.jpg,0.2630378076318778,970.9722279490088,18.25873552608705
000062.jpg,000062_rectangle_random_inpainted.jpg,0.1774731016807339,853.3357815345497,18.819604042928088
000063.jpg,000063_rectangle_random_inpainted.jpg,0.1300538952337657,3516.0389306944303,12.67026685793774
000064.jpg,000064_rectangle_random_inpainted.jpg,0.193061020007404,1356.539892794557,16.806477909562197
000065.jpg,000065_rectangle_random_inpainted.jpg,0.2834337016155969,1337.8965656461532,16.866578219544294
000066.jpg,000066_rectangle_random_inpainted.jpg,0.2727662556069869,1079.9833951826272,17.79663282636512
000067.jpg,000067_rectangle_random_inpainted.jpg,0.1504493592937902,3812.3836460158745,12.318837629824092
000068.jpg,000068_rectangle_random_inpainted.jpg,0.1424653665667143,3459.367771363777,12.74083625802529
000069.jpg,000069_rectangle_random_inpainted.jpg,0.2278455218177728,3104.795424870288,13.210473710982848
