img,inpainted,ssim,mse,psnr
000001.jpg,000001_circle_random_inpainted.jpg,0.1232582487538807,2384.1419613098305,14.357482494062827
000002.jpg,000002_circle_random_inpainted.jpg,0.1678792216108982,3658.449635776381,12.497832801933075
000003.jpg,000003_circle_random_inpainted.jpg,0.2407553517020317,576.5278751331477,20.52260050583523
000004.jpg,000004_circle_random_inpainted.jpg,0.1670177645502679,1554.7264714977837,16.214263677418923
000005.jpg,000005_circle_random_inpainted.jpg,0.2461876658641165,1183.202126928495,17.400214191890147
000006.jpg,000006_circle_random_inpainted.jpg,0.2502664203104803,1338.515659897605,16.864569043084757
000007.jpg,000007_circle_random_inpainted.jpg,0.34503304543059,2364.938554444559,14.39260499435658
000008.jpg,000008_circle_random_inpainted.jpg,0.2212260155642831,2152.964599869429,14.800434718747804
000009.jpg,000009_circle_random_inpainted.jpg,0.2488939120004243,2034.5484400233652,15.046123265535565
000010.jpg,000010_circle_random_inpainted.jpg,0.1858583566023981,1313.202341682988,16.947487123824224
000011.jpg,000011_circle_random_inpainted.jpg,0.2563557400604411,845.6733068755798,18.858777382813702
000012.jpg,000012_circle_random_inpainted.jpg,0.1222876682866171,3304.868467168333,12.939261815000265
000013.jpg,000013_circle_random_inpainted.jpg,0.215452316271282,1389.966601381301,16.70075995872856
000014.jpg,000014_circle_random_inpainted.jpg,0.1876846004313635,1376.6401144211936,16.74259940399621
000015.jpg,000015_circle_random_inpainted.jpg,0.227832478778745,1189.052047898842,17.37879495634808
000016.jpg,000016_circle_random_inpainted.jpg,0.1697571121475551,1388.2259217262824,16.70620211337818
000017.jpg,000017_circle_random_inpainted.jpg,0.1646285675783163,1604.1120417139127,16.07845661883157
000018.jpg,000018_circle_random_inpainted.jpg,0.1671479303555226,1681.7699206267396,15.87313780248447
000019.jpg,000019_circle_random_inpainted.jpg,0.1884266000271433,1412.6888551008487,16.630338419016713
000020.jpg,000020_circle_random_inpainted.jpg,0.1590608598009196,2041.1715888396384,15.032008461303311
000021.jpg,000021_circle_random_inpainted.jpg,0.3155636643059442,1243.8917637356974,17.182977686621314
000022.jpg,000022_circle_random_inpainted.jpg,0.2127174082543441,868.8766278390544,18.74122245699396
000023.jpg,000023_circle_random_inpainted.jpg,0.2115906730964614,1502.7409974916677,16.36196225958351
000024.jpg,000024_circle_random_inpainted.jpg,0.2811569135236029,1556.0482252688726,16.21057308289043
000025.jpg,000025_circle_random_inpainted.jpg,0.2065905297423232,939.4000103082157,18.40229800255084
000026.jpg,000026_circle_random_inpainted.jpg,0.305784276114652,1537.7449575645123,16.261960492693436
000027.jpg,000027_circle_random_inpainted.jpg,0.1414562123884753,3333.7111637975468,12.90152391471565
000028.jpg,000028_circle_random_inpainted.jpg,0.1682046832170829,1148.8844449025871,17.528040114353995
000029.jpg,000029_circle_random_inpainted.jpg,0.2821929850995547,1560.8991083393464,16.19705528342039
000030.jpg,000030_circle_random_inpainted.jpg,0.2033141216792943,803.9938580215098,19.07827629827861
000031.jpg,000031_circle_random_inpainted.jpg,0.2096571984964373,1028.1608167542863,18.010193119998526
000032.jpg,000032_circle_random_inpainted.jpg,0.2520786717669848,1333.2925901109852,16.881548953798575
000033.jpg,000033_circle_random_inpainted.jpg,0.1869920285424209,1235.6755660928427,17.21175901725992
000034.jpg,000034_circle_random_inpainted.jpg,0.1182176702964917,3478.721841390922,12.71660656920144
000035.jpg,000035_circle_random_inpainted.jpg,0.2051069844956491,2065.754174827337,14.980017217423969
000036.jpg,000036_circle_random_inpainted.jpg,0.2171567552159063,2857.3820482424494,13.571120489588456
000037.jpg,000037_circle_random_inpainted.jpg,0.1864397919061492,1313.03659416555,16.948035308769054
000038.jpg,000038_circle_random_inpainted.jpg,0.2734750425665873,1396.5606896196268,16.680205475088602
000039.jpg,000039_circle_random_inpainted.jpg,0.3055328781879765,1569.2770934267944,16.17380725425565
000040.jpg,000040_circle_random_inpainted.jpg,0.1984599213883251,3258.4232982854,13.000728584988403
000041.jpg,000041_circle_random_inpainted.jpg,0.272759154851845,1189.3568017042917,17.377682003065956
000042.jpg,000042_circle_random_inpainted.jpg,0.1923134265565067,1514.9936862179156,16.326695379612254
000043.jpg,000043_circle_random_inpainted.jpg,0.1959848841313636,1128.8427653506512,17.604469068934186
000044.jpg,000044_circle_random_inpainted.jpg,0.1915875308070806,1847.479632683916,15.465007016017204
000045.jpg,000045_circle_random_inpainted.jpg,0.2367568246584737,2114.972451293681,14.877756460500208
000046.jpg,000046_circle_random_inpainted.jpg,0.287679724747289,1962.972537195478,15.201661371863416
000047.jpg,000047_circle_random_inpainted.jpg,0.2081714522352012,3289.4465690822253,12.959575243804002
000048.jpg,000048_circle_random_inpainted.jpg,0.1656257864665743,1364.2824451087515,16.7817606998015
000049.jpg,000049_circle_random_inpainted.jpg,0.18232358740993,1206.456765625537,17.315685976456408
000050.jpg,000050_circle_random_inpainted.jpg,0.1989659295501327,918.2315139332716,18.501281670878093
000051.jpg,000051_circle_random_inpainted.jpg,0.2007636303662724,1364.0223860083154,16.78258862952066
000052.jpg,000052_circle_random_inpainted.jpg,0.2347896430503637,1714.9463027866543,15.78829834604889
000053.jpg,000053_circle_random_inpainted.jpg,0.2220786342601333,1352.8342009414837,16.818357867598866
000054.jpg,000054_circle_random_inpainted.jpg,0.240736870431535,1691.079184276535,15.849164170849493
000055.jpg,000055_circle_random_inpainted.jpg,0.2151644756996631,1117.1367470707487,17.649740231477672
000056.jpg,000056_circle_random_inpainted.jpg,0.2000447456966233,3146.6868793595163,13.152268315968843
000057.jpg,000057_circle_random_inpainted.jpg,0.2244170901103495,1010.6518056557744,18.084788046128576
000058.jpg,000058_circle_random_inpainted.jpg,0.2758029986367442,1104.2024104044256,17.70031670025212
000059.jpg,000059_circle_random_inpainted.jpg,0.2171383791356814,1038.6271174792976,17.96620703481318
000060.jpg,000060_circle_random_inpainted.jpg,0.1544163538312407,3791.541121190255,12.342645903754295
000061.jpg,000061_circle_random_inpainted.jpg,0.2534710539226819,942.594758272343,18.38755340529936
000062.jpg,000062_circle_random_inpainted.jpg,0.1668695300717288,1023.3830876541936,18.030421252878508
000063.jpg,000063_circle_random_inpainted.jpg,0.1284664534238866,3463.1858141772327,12.73604567006321
000064.jpg,000064_circle_random_inpainted.jpg,0.2023071786371954,1010.2657028485036,18.086447513375305
000065.jpg,000065_circle_random_inpainted.jpg,0.2911269134341265,712.2370288286431,19.604558122009596
000066.jpg,000066_circle_random_inpainted.jpg,0.2766468519064217,1062.333049857403,17.86819668002182
000067.jpg,000067_circle_random_inpainted.jpg,0.137269914557804,3687.892665704567,12.463020882288804
000068.jpg,000068_circle_random_inpainted.jpg,0.1455115061894802,3315.3534343538468,12.925505275516649
000069.jpg,000069_circle_random_inpainted.jpg,0.2298224107072608,3246.6054874067963,13.01650842507307
000070.jpg,000070_circle_random_inpainted.jpg,0.2936482019805388,3048.7742157165926,13.289550980306416
000071.jpg,000071_circle_random_inpainted.jpg,0.2250899269125757,1186.7798938253788,17.387101808862823
000072.jpg,000072_circle_random_inpainted.jpg,0.2233570765978322,1907.3141085111504,15.32658139578798
000073.jpg,000073_circle_random_inpainted.jpg,0.1496570470536749,3399.37998659932,12.816806476353849
000074.jpg,000074_circle_random_inpainted.jpg,0.2103179486616813,3330.2112840600626,12.906085728299049
000075.jpg,000075_circle_random_inpainted.jpg,0.1495893062465317,3745.638576779026,12.39554491641593
000076.jpg,000076_circle_random_inpainted.jpg,0.2141339530864142,3283.593770401677,12.96730937811976
000077.jpg,000077_circle_random_inpainted.jpg,0.2030625070150365,1762.3026835721405,15.669998583153774
000078.jpg,000078_circle_random_inpainted.jpg,0.2198167265674195,1796.8181630759716,15.58576231877175
000079.jpg,000079_circle_random_inpainted.jpg,0.1547655816799771,3381.44321891214,12.839782617045604
000080.jpg,000080_circle_random_inpainted.jpg,0.1919154439612592,1918.7687781328384,15.300577177797738
000081.jpg,000081_circle_random_inpainted.jpg,0.0862150895090063,3165.79332886644,13.125978012773174
000082.jpg,000082_circle_random_inpainted.jpg,0.2258033853827483,1144.963964196131,17.542885426610425
000083.jpg,000083_circle_random_inpainted.jpg,0.1905122013157174,1179.023159124489,17.41558024999972
000084.jpg,000084_circle_random_inpainted.jpg,0.2093263897355947,1089.900912277085,17.75693344768937
000085.jpg,000085_circle_random_inpainted.jpg,0.1565383515417972,4157.236109679415,11.942756699631069
000086.jpg,000086_circle_random_inpainted.jpg,0.4477593784664986,1921.9420248771603,15.293400777724717
000087.jpg,000087_circle_random_inpainted.jpg,0.2134970941187339,676.1626035116655,19.830292132752504
000088.jpg,000088_circle_random_inpainted.jpg,0.1982774577186873,1565.735302202522,16.18362017264356
000089.jpg,000089_circle_random_inpainted.jpg,0.2099385325757214,2788.187008212212,13.677584616317134
000090.jpg,000090_circle_random_inpainted.jpg,0.1574219139653528,3661.42916537814,12.494297242475527
000091.jpg,000091_circle_random_inpainted.jpg,0.1991518562361042,2276.905980483112,14.557352630592666
000092.jpg,000092_circle_random_inpainted.jpg,0.1485500300155764,1938.2360495481569,15.25673694049174
000093.jpg,000093_circle_random_inpainted.jpg,0.2437795387842449,3177.046618905268,13.11056773303978
000094.jpg,000094_circle_random_inpainted.jpg,0.1904071617954416,970.1590385870873,18.26237426684996
000095.jpg,000095_circle_random_inpainted.jpg,0.2188438684696784,1822.262558842731,15.5246940884488
000096.jpg,000096_circle_random_inpainted.jpg,0.3137009135457115,1362.2578342438924,16.78821046689188
000097.jpg,000097_circle_random_inpainted.jpg,0.234125757313599,2246.02546988283,14.616656840240164
000098.jpg,000098_circle_random_inpainted.jpg,0.2014974946846049,1644.945521080301,15.96928841734499
000099.jpg,000099_circle_random_inpainted.jpg,0.2121854505999833,1546.6419097687524,16.2369058667291
000100.jpg,000100_circle_random_inpainted.jpg,0.2755903740548791,1000.2815345497028,18.1295810917474
