image_number,noise_type,mask_type,original_path,noisy_path,inpainted_path,PSNR_original_vs_noisy,PSNR_original_vs_inpainted,PSNR_noisy_vs_inpainted,SSIM_original_vs_noisy,SSIM_original_vs_inpainted,SSIM_noisy_vs_inpainted,MSE_original_vs_noisy,MSE_original_vs_inpainted,MSE_noisy_vs_inpainted
000770,gamma,circle_random,img_align_celeba\000770.jpg,noise_image\000770_gamma.jpg,noise_inpainted_results\000770_gamma_circle_random_inpainted.jpg,13.671944658923685,12.180978906066182,14.0076736944973,0.3391362508334894,0.13708625171059116,0.10330267787084842,2791.8102343401024,3935.3419063326805,2584.121868879497
000771,exponential,circle_random,img_align_celeba\000771.jpg,noise_image\000771_exponential.jpg,noise_inpainted_results\000771_exponential_circle_random_inpainted.jpg,18.58295125685801,16.451903504695483,17.10988272312363,0.41897849846674967,0.1950112452006526,0.134671168175949,901.125408033536,1471.9396711679208,1265.0045527952445
000772,gaussian,circle_random,img_align_celeba\000772.jpg,noise_image\000772_gaussian.jpg,noise_inpainted_results\000772_gaussian_circle_random_inpainted.jpg,23.484028842703026,16.56587901693676,15.924383089296999,0.5346397585741108,0.22802708856109002,0.15658665256098983,291.52612273648765,1433.812819984194,1662.0422207332576
000773,exponential,circle_random,img_align_celeba\000773.jpg,noise_image\000773_exponential.jpg,noise_inpainted_results\000773_exponential_circle_random_inpainted.jpg,20.19411923750876,15.220234688632408,15.883360319161607,0.6437253303404824,0.3848767565543753,0.3262010941553895,621.8253702367454,1954.595488437618,1677.8159897605058
000774,uniform,circle_random,img_align_celeba\000774.jpg,noise_image\000774_uniform.jpg,noise_inpainted_results\000774_uniform_circle_random_inpainted.jpg,22.518184344508583,18.33718144919882,17.526039742485256,0.3972763558584543,0.22505619146583658,0.1963896441308701,364.13458234546266,953.591158987046,1149.4137460055665
000775,gamma,circle_random,img_align_celeba\000775.jpg,noise_image\000775_gamma.jpg,noise_inpainted_results\000775_gamma_circle_random_inpainted.jpg,13.665695080737954,12.642156477956858,15.34519222537899,0.30947927570659534,0.12268157508518578,0.10919721484640567,2795.830593066007,3538.870846648112,1899.1581795691166
000776,uniform,circle_random,img_align_celeba\000776.jpg,noise_image\000776_uniform.jpg,noise_inpainted_results\000776_uniform_circle_random_inpainted.jpg,22.053010104504093,17.783544148927618,16.64291996679054,0.47516534822035555,0.25851465068064094,0.1750338242449235,405.3025633096244,1083.2431364464144,1408.6022059581487
000777,exponential,circle_random,img_align_celeba\000777.jpg,noise_image\000777_exponential.jpg,noise_inpainted_results\000777_exponential_circle_random_inpainted.jpg,18.94897152191516,17.324321566738895,18.115718395909244,0.3687374214893923,0.2558771771530808,0.19903018954296922,828.291507748342,1204.0602085695632,1003.479538191939
000778,gaussian,circle_random,img_align_celeba\000778.jpg,noise_image\000778_gaussian.jpg,noise_inpainted_results\000778_gaussian_circle_random_inpainted.jpg,23.923370071202015,19.500424485679787,18.346949487703426,0.4024504658178884,0.231981651794666,0.14537952454303985,263.4773906470123,729.521191973336,951.4487767584097
000779,exponential,circle_random,img_align_celeba\000779.jpg,noise_image\000779_exponential.jpg,noise_inpainted_results\000779_exponential_circle_random_inpainted.jpg,18.98687726372084,17.23408927905456,17.786244793210468,0.40994948465690495,0.23841534171367032,0.1729215688837047,821.0935384668247,1229.3383585884617,1082.5697350788578
000780,gamma,circle_random,img_align_celeba\000780.jpg,noise_image\000780_gamma.jpg,noise_inpainted_results\000780_gamma_circle_random_inpainted.jpg,14.930369212699635,12.991262732218065,15.932830294844777,0.5513927575909481,0.3148463394222396,0.257145502388406,2089.5051197471053,3265.53308078205,1658.8126224100608
000781,gaussian,circle_random,img_align_celeba\000781.jpg,noise_image\000781_gaussian.jpg,noise_inpainted_results\000781_gaussian_circle_random_inpainted.jpg,23.431680594717662,18.57472755003464,17.490397476122602,0.416835355242457,0.2257290167690166,0.14013195374288975,295.06133388310485,902.8333762842319,1158.8857248393635
000782,gamma,circle_random,img_align_celeba\000782.jpg,noise_image\000782_gamma.jpg,noise_inpainted_results\000782_gamma_circle_random_inpainted.jpg,13.38443392431818,12.401667308397773,15.216944595400342,0.24861701657911137,0.1224243118449218,0.09834252943555517,2982.888147270041,3740.3619472219357,1956.0767962065765
000783,uniform,circle_random,img_align_celeba\000783.jpg,noise_image\000783_uniform.jpg,noise_inpainted_results\000783_uniform_circle_random_inpainted.jpg,22.13451076452911,18.867650729374102,17.45763532644676,0.39946115839984775,0.19861857741429448,0.13073767242731565,397.76748960588253,843.9472219358829,1167.6611431811154
000784,exponential,circle_random,img_align_celeba\000784.jpg,noise_image\000784_exponential.jpg,noise_inpainted_results\000784_exponential_circle_random_inpainted.jpg,19.208480705406316,16.12032882157623,16.87734845615437,0.49045136977070936,0.2567643572387137,0.17521593959128898,780.2473284541113,1588.7204240112703,1334.5827749716525
000785,gamma,circle_random,img_align_celeba\000785.jpg,noise_image\000785_gamma.jpg,noise_inpainted_results\000785_gamma_circle_random_inpainted.jpg,14.779657155491709,13.508107194749485,16.200861234731118,0.5184016353081112,0.36283418246039084,0.2981749164110777,2163.2895148266502,2899.143026492114,1559.5318094354534
000786,gaussian,circle_random,img_align_celeba\000786.jpg,noise_image\000786_gaussian.jpg,noise_inpainted_results\000786_gaussian_circle_random_inpainted.jpg,23.236350486834457,16.663434595535335,15.916365408469595,0.5492847903447914,0.2048072739627992,0.14072507665383407,308.63509775624505,1401.9641274095454,1665.1134161426658
000787,exponential,circle_random,img_align_celeba\000787.jpg,noise_image\000787_exponential.jpg,noise_inpainted_results\000787_exponential_circle_random_inpainted.jpg,19.236901374370287,14.815832569045323,15.189491054785718,0.4641556166534329,0.1602341185714675,0.1848091058853123,775.1579819949833,2145.3448098134213,1968.4811273751848
000788,uniform,circle_random,img_align_celeba\000788.jpg,noise_image\000788_uniform.jpg,noise_inpainted_results\000788_uniform_circle_random_inpainted.jpg,22.618701664025735,16.366980356839104,15.88793075749863,0.5275021213294177,0.29649851817766143,0.20939290395670418,355.803482458853,1501.0056437480673,1676.0512146514104
000789,gaussian,circle_random,img_align_celeba\000789.jpg,noise_image\000789_gaussian.jpg,noise_inpainted_results\000789_gaussian_circle_random_inpainted.jpg,23.93672713729975,16.761043644005817,16.295444785430334,0.41609104954258336,0.22510937739683298,0.18696295558089385,262.6682902106312,1370.805999381507,1525.9344655190187
000790,uniform,circle_random,img_align_celeba\000790.jpg,noise_image\000790_uniform.jpg,noise_inpainted_results\000790_uniform_circle_random_inpainted.jpg,21.973951589586388,17.274612311420785,16.21266907514815,0.37895896137292856,0.17919077945474818,0.12744040712985913,412.74821324262103,1217.9210304779576,1555.29742638216
000791,gaussian,circle_random,img_align_celeba\000791.jpg,noise_image\000791_gaussian.jpg,noise_inpainted_results\000791_gaussian_circle_random_inpainted.jpg,23.073140008995956,18.22671361461034,17.122825447829328,0.4576596423454599,0.20440883173358482,0.13539723783007399,320.4544892279146,978.1579734048037,1261.2402329656736
000792,exponential,circle_random,img_align_celeba\000792.jpg,noise_image\000792_exponential.jpg,noise_inpainted_results\000792_exponential_circle_random_inpainted.jpg,18.95612759620581,16.04831337996328,16.64499330164538,0.4046120568344939,0.20858161330107375,0.16598947130284877,826.9278167199258,1615.2844895715218,1407.9298955434147
000793,gaussian,circle_random,img_align_celeba\000793.jpg,noise_image\000793_gaussian.jpg,noise_inpainted_results\000793_gaussian_circle_random_inpainted.jpg,23.653459376443728,16.472564876618982,15.970208874988243,0.5170089285649201,0.23264878973190015,0.18999990289890026,280.3718602893172,1464.9536130295846,1644.596922997629
000794,uniform,circle_random,img_align_celeba\000794.jpg,noise_image\000794_uniform.jpg,noise_inpainted_results\000794_uniform_circle_random_inpainted.jpg,22.96559251189806,20.032795789891324,18.811737052710257,0.34888591635955946,0.23572711827655565,0.15669005499408029,328.4892107342886,645.3581245919664,854.8829502113184
000795,uniform,circle_random,img_align_celeba\000795.jpg,noise_image\000795_uniform.jpg,noise_inpainted_results\000795_uniform_circle_random_inpainted.jpg,21.66677156770198,18.491323187376832,16.915086875514326,0.4014187710235589,0.16892868201620614,0.10355184579244059,442.9994674088582,920.3394581314641,1323.036035803869
000796,gaussian,circle_random,img_align_celeba\000796.jpg,noise_image\000796_gaussian.jpg,noise_inpainted_results\000796_gaussian_circle_random_inpainted.jpg,23.403732420689032,18.614898980279285,17.476308348360668,0.43354073821350275,0.24664041072412204,0.158220573627359,296.9662663642923,894.520839775968,1162.6514190976875
000797,uniform,circle_random,img_align_celeba\000797.jpg,noise_image\000797_uniform.jpg,noise_inpainted_results\000797_uniform_circle_random_inpainted.jpg,21.67638105053417,17.497094292372,16.187124932467494,0.4522503475672768,0.2020912758560844,0.13034831010707817,442.02034154554514,1157.1001013641205,1564.4722623097275
000798,exponential,circle_random,img_align_celeba\000798.jpg,noise_image\000798_exponential.jpg,noise_inpainted_results\000798_exponential_circle_random_inpainted.jpg,19.516198717560084,16.205015648215706,17.30328607942895,0.5459706533454957,0.2727897542971423,0.197943190936935,726.8762670515067,1558.04069168127,1209.9063412706594
000799,gaussian,circle_random,img_align_celeba\000799.jpg,noise_image\000799_gaussian.jpg,noise_inpainted_results\000799_gaussian_circle_random_inpainted.jpg,23.532610380672732,18.2106891360345,17.36765595539102,0.491001266040292,0.26451803574205107,0.17880741374055734,288.28319245438615,981.7738205683263,1192.1057021612892
000800,uniform,circle_random,img_align_celeba\000800.jpg,noise_image\000800_uniform.jpg,noise_inpainted_results\000800_uniform_circle_random_inpainted.jpg,21.877303396415705,18.63031092572478,17.09597469490719,0.48278500697292986,0.21859244066522107,0.14166979046109013,422.03650826375286,891.3520513349139,1269.062149950177
000801,gamma,circle_random,img_align_celeba\000801.jpg,noise_image\000801_gamma.jpg,noise_inpainted_results\000801_gamma_circle_random_inpainted.jpg,13.615183322168923,12.527918423124472,15.255755935906468,0.36281610042445656,0.1471921286203084,0.11088631606136819,2828.5380716764594,3633.193416486273,1938.673916778339
000802,gamma,circle_random,img_align_celeba\000802.jpg,noise_image\000802_gamma.jpg,noise_inpainted_results\000802_gamma_circle_random_inpainted.jpg,16.306541513611478,15.47943848989596,19.214376383323867,0.5991745821710612,0.4945209062638964,0.483491389119225,1522.0405026973165,1841.3507026767,779.1888379204893
000803,uniform,circle_random,img_align_celeba\000803.jpg,noise_image\000803_uniform.jpg,noise_inpainted_results\000803_uniform_circle_random_inpainted.jpg,21.725965591557852,16.00665133250265,15.113406039926293,0.42022261894364504,0.19143446129996833,0.13472604735195423,437.0023794797787,1630.8545424870288,2003.2712435144142
