img,inpainted,ssim,mse,psnr
001108.jpg,001108_circle_random_inpainted.jpg,0.1459503981380775,2412.839638525238,14.305519019586608
001109.jpg,001109_circle_random_inpainted.jpg,0.1613353190321571,1498.6441603958356,16.373818351057214
001110.jpg,001110_circle_random_inpainted.jpg,0.1366477232064931,1477.1633422671202,16.43651839338636
001111.jpg,001111_circle_random_inpainted.jpg,0.1132410508889028,1757.2884754149056,15.682373000003436
001112.jpg,001112_circle_random_inpainted.jpg,0.183389034379384,1309.4676579734048,16.95985584442773
001113.jpg,001113_circle_random_inpainted.jpg,0.1934949769262573,1256.5685066831595,17.13894190053577
001114.jpg,001114_circle_random_inpainted.jpg,0.131112805607253,1433.4400319554686,16.567008319395015
001115.jpg,001115_circle_random_inpainted.jpg,0.0969224385310214,1863.071805312167,15.42850767351223
001116.jpg,001116_circle_random_inpainted.jpg,0.1293806204665597,1316.9618080610246,16.93507180278832
001117.jpg,001117_circle_random_inpainted.jpg,0.1857642567784042,2606.1489880768304,13.97081121076116
001118.jpg,001118_circle_random_inpainted.jpg,0.1375515583045039,1590.846545029722,16.11452071768796
001119.jpg,001119_circle_random_inpainted.jpg,0.1822716883684075,811.5978163763186,19.037394909849056
001120.jpg,001120_circle_random_inpainted.jpg,0.056739911799852,1748.5939507954506,15.703913892407344
001121.jpg,001121_circle_random_inpainted.jpg,0.2542826966685249,1334.6657732879771,16.87707837481764
001122.jpg,001122_circle_random_inpainted.jpg,0.1695783347530639,1173.0816926090097,17.437521037277246
001123.jpg,001123_circle_random_inpainted.jpg,0.1271733753785413,1664.146866302443,15.918887093398226
001124.jpg,001124_circle_random_inpainted.jpg,0.2940451055749322,1500.4921313953887,16.368466385482407
001125.jpg,001125_circle_random_inpainted.jpg,0.1627102105407028,1522.6216713053636,16.30488354101438
001126.jpg,001126_circle_random_inpainted.jpg,0.1222564443036105,1405.237733223379,16.653305579839877
001127.jpg,001127_circle_random_inpainted.jpg,0.18299273201306,1620.592181218431,16.03406621608356
001128.jpg,001128_circle_random_inpainted.jpg,0.1877659144535408,1181.903180084527,17.404984596841402
001129.jpg,001129_circle_random_inpainted.jpg,0.1720213286038212,1096.7618372676357,17.729680304581056
001130.jpg,001130_circle_random_inpainted.jpg,0.3025605024213318,2102.524121224616,14.903393739225
001131.jpg,001131_circle_random_inpainted.jpg,0.1497429802993526,2117.44348520771,14.872685330764885
001132.jpg,001132_circle_random_inpainted.jpg,0.4564353956202939,1308.298680548397,16.963734574713353
001133.jpg,001133_circle_random_inpainted.jpg,0.3354727120288754,1808.8219685255813,15.556845369001904
001134.jpg,001134_circle_random_inpainted.jpg,0.155778170493834,1951.637116448476,15.226812918891088
001135.jpg,001135_circle_random_inpainted.jpg,0.1225608534379864,2290.3139538879154,14.53185341805134
001136.jpg,001136_circle_random_inpainted.jpg,0.1278286334722238,1568.7391248324916,16.17529632746612
001137.jpg,001137_circle_random_inpainted.jpg,0.1458300081624604,1773.934809126207,15.641427050999232
001138.jpg,001138_circle_random_inpainted.jpg,0.111060117395593,1941.923770745284,15.248481829758694
001139.jpg,001139_circle_random_inpainted.jpg,0.228138888012559,1996.26669071917,15.128618005845237
001140.jpg,001140_circle_random_inpainted.jpg,0.1307867465798027,1605.8818678486757,16.073667663937606
001141.jpg,001141_circle_random_inpainted.jpg,0.2059019051664522,1761.5937789918564,15.671745929336256
001142.jpg,001142_circle_random_inpainted.jpg,0.2594783119785706,1492.1204686802048,16.392764728713576
001143.jpg,001143_circle_random_inpainted.jpg,0.1704453624872118,2078.2671717692333,14.95378983302874
001144.jpg,001144_circle_random_inpainted.jpg,0.1175554500145375,1639.0096295914511,15.984988557012276
001145.jpg,001145_circle_random_inpainted.jpg,0.1450025532113053,1280.9903532281896,17.055345016583846
001146.jpg,001146_circle_random_inpainted.jpg,0.1614031827506142,1915.4427636326152,15.30811181740098
